"index","imdb_title_id","title","year","genre","duration","country","director","production_company","budget","total_votes","median_vote","18andunder","under30","under45","males","malesunder18","malesunder30","malesunder45","females","femalesunder18","femalesunder30","femalesunder45"
"1008","tt0414951","The Quiet","2005","Crime","96","USA","Jamie Babbit","Andrea Sperling Productions",900000,"14847","7","6.4","6.3","6.2","6.2","6.3","6.3","6.1","6.4","6.5","6.4","6.4"
"1009","tt0415141","Mama's Boy","2007","Comedy","93","USA","Tim Hamilton","Warner Bros.",15000000,"5334","5","5.3","5.2","5","5.2","5.3","5.2","5","5.2","5.3","5.2","5.3"
"1010","tt0415306","Talladega Nights: The Ballad of Ricky Bobby","2006","Comedy","108","USA","Adam McKay","Columbia Pictures",72500000,"157517","7","6.6","6.5","6.3","6.6","6.7","6.5","6.3","6.3","6.3","6.3","6.2"
"1011","tt0415345","Seven Mummies","2006","Action","90","USA","Nick Quested","Talmarc Film Productions",5000000,"2240","2","2.6","2.2","2.7","2.4","2.3","2.2","2.8","2.8","4","2.3","2.5"
"1012","tt0415489","American Crude","2008","Comedy","96","USA","Craig Sheffer","Kramer Management",10000000,"1580","4","3.6","3.7","4","3.8","3.7","3.8","4","3.4","3.3","3.2","3.9"
"1013","tt0415739","The Trouble with Dee Dee","2005","Comedy","81","USA","Mike Meiners","Cinemetro Films",750000,"152","7","7.5","6.6","6","6.3","8.3","6.6","5.9","6.9","6.6","6.8","7.4"
"1014","tt0415806","Fool's Gold","2005","Comedy","90","USA","James Franco","Rabbit A Productions",1000000,"174","7","6.1","6.4","6.7","6.3","6.1","6.3","6.5","6.9","6","7.2","7.4"
"1015","tt0415833","Hate Crime","2005","Crime","103","USA","Tommy Stovall","Pasidg Productions Inc.",500000,"1272","7","6.6","6.3","6.4","6.4","6.8","6.3","6.4","6.3","6.2","6.2","6.4"
"1016","tt0415856","Hounddog","2007","Drama","102","USA","Deborah Kampmeier","Deerjen Films",3750000,"5766","7","6.6","6.2","6.2","6.1","6.1","6","6.1","6.8","6.9","6.7","6.5"
"1017","tt0415965","Martian Child","2007","Comedy","106","USA","Menno Meyjes","New Line Cinema",27000000,"19365","7","6.9","6.8","6.7","6.7","6.7","6.7","6.6","7.1","7.2","7.1","7.1"
"1018","tt0416041","River's End","2005","Action","90","USA","William Katt","Molding Clay Productions",1000000,"256","6","5.3","4.9","5.7","5","5","4.6","5.5","5.9","5.8","5.5","7.1"
"1019","tt0416185","Resurrecting the Champ","2007","Drama","112","USA","Rod Lurie","Phoenix Pictures",13000000,"19752","7","6.8","6.7","6.6","6.7","6.8","6.7","6.6","6.6","6.8","6.6","6.6"
"1020","tt0416212","The Secret Life of Bees","2008","Drama","114","USA","Gina Prince-Bythewood","Fox Searchlight Pictures",11000000,"23010","8","7.5","7.1","7.2","6.9","7.1","6.9","7","7.6","7.7","7.5","7.6"
"1021","tt0416236","The Spiderwick Chronicles","2008","Action","96","USA","Mark Waters","Paramount Pictures",90000000,"83209","7","6.5","6.5","6.7","6.5","6.3","6.5","6.7","6.7","6.7","6.7","7"
"1022","tt0416263","Tournament of Dreams","2007","Drama","88","USA","Don Abernathy","Miracle Entertainment",1500000,"154","5","4.5","3.8","3.3","3.6","5.3","3.9","2.7","4.3","3.6","3.6","5.2"
"1023","tt0416658","Crazylove","2005","Comedy","95","USA","Ellie Kanner","Bull Market Entertainment",450000,"367","7","6.1","6","6","5.8","5.5","6","5.6","6.3","6.3","6.1","6.6"
"1024","tt0416773","Girl Play","2004","Comedy","80","USA","Lee Friedlander","Goff-Kellam Productions",1000000,"733","5","4.3","4.5","4.5","4.3","4","4.2","4.7","4.7","4.4","4.9","4.2"
"1025","tt0416873","Jake's Booty Call","2003","Animation","77","USA","Eric Eisner","National Lampoon Productions",50000,"139","4","3","4.4","3.5","3.9","3.4","4.2","3.1","4.4","2.3","6","5.8"
"1026","tt0416887","Kalamazoo?","2006","Comedy","107","USA","David O'Malley","Londinium Productions Inc.",2000000,"113","7","4.6","5.3","4.1","4.6","3.7","5.3","4","5","5.4","4.8","5.6"
"1027","tt0416891","The Kid & I","2005","Comedy","93","USA","Penelope Spheeris","The Kid & I Productions LLC",5000000,"1304","6","5.1","5.3","5.3","5.3","5.2","5.3","5.3","5.3","5","5.3","6.1"
"1028","tt0416918","Lethal Eviction","2005","Thriller","97","USA","Michael Feifer","Sidekick Entertainment",3000000,"305","4","6","4.2","4.3","4.3","7.1","4","4.2","4.4","3.6","4.4","4.6"
"1029","tt0417001","Must Love Dogs","2005","Comedy","98","USA","Gary David Goldberg","Warner Bros.",30000000,"29518","6","5.9","5.8","6.1","5.8","5.7","5.8","6.1","6.1","6","6","6.3"
"1030","tt0417056","Pledge This!","2006","Comedy","91","USA","William Heins","Pledge This Holdings",8300000,"16589","1","2.1","1.6","1.8","1.8","2.2","1.7","1.9","1.7","1.8","1.5","1.7"
"1031","tt0417217","Two for the Money","2005","Drama","122","USA","D.J. Caruso","Universal Pictures",35000000,"41569","6","6.5","6.2","6.1","6.3","6.6","6.2","6.1","6.2","6.3","6.2","6.2"
"1032","tt0417225","Idlewild","2006","Crime","121","USA","Bryan Barber","Atlas Entertainment",15000000,"5023","7","6.8","6.1","6","6.1","6.8","6.1","5.8","6.7","7.2","6.4","6.7"
"1033","tt0417385","12 and Holding","2005","Drama","94","USA","Michael Cuesta","Serenade Films",400000,"6531","8","7.6","7.5","7.5","7.5","7.6","7.4","7.4","7.7","7.6","7.7","7.7"
"1034","tt0417433","Annapolis","2006","Drama","108","USA","Justin Lin","Touchstone Pictures",26000000,"19760","6","6.3","5.8","5.5","5.8","6.2","5.7","5.5","6.2","6.4","6.1","5.8"
"1035","tt0417909","Living the Dream","2006","Comedy","92","USA","Allan Fiterman","Creating Legends",1100000,"155","5","7.9","3.3","3.5","3.5","9","3.3","3.4","8.1","8.7","4.6","3"
"1036","tt0418279","Transformers","2007","Action","144","USA","Michael Bay","DreamWorks",150000000,"576216","7","7.1","7","6.8","7","7.1","7","6.7","7.2","7.2","7.2","7.1"
"1037","tt0418627","Death Tunnel","2005","Horror","97","USA","Philip Adrian Booth","Dax Productions",1500000,"4823","2","2.8","2.6","2.8","2.6","2.7","2.5","2.7","3.1","3.1","3.1","3"
"1038","tt0418647","Dreamer: Inspired by a True Story","2005","Drama","106","USA","John Gatins","DreamWorks",32000000,"11553","7","6.7","6.8","7","6.8","6.6","6.7","6.9","7","6.9","6.9","7.3"
"1039","tt0418676","Novel Romance","2006","Comedy","91","USA","Emily Skopov","Raskolnikov Productions",1500000,"222","6","5.4","5.1","5.5","5.2","5.1","4.9","5.5","5.6","5.7","5.3","5.4"
"1040","tt0418689","Flags of Our Fathers","2006","Action","135","USA","Clint Eastwood","DreamWorks",90000000,"112739","7","7.2","7","7.1","7","7.2","7","7.1","7.1","7.2","7","7.3"
"1041","tt0418773","Junebug","2005","Comedy","106","USA","Phil Morrison","Junebug Movie",1000000,"21478","7","7.1","6.9","6.9","6.9","7.2","6.9","6.8","7","7","7","7"
"1042","tt0418903","Most High","2004","Drama","95","USA","Marty Sader","2nd Act Films",180000,"270","7","6.4","6.5","6.6","6.5","6","6.6","6.3","7.2","7","6.8","7.5"
"1043","tt0419098","Trees 2: The Root of All Evil","2004","Comedy","101","USA","Michael Pleckaitis","Pioneer Motion Pictures",150000,"109","5","4.7","4.1","4.3","4.3","4.7","4.2","4.3","3.6","5","5","5.5"
"1044","tt0419168","The Hit","2007","Drama","97","USA","Ryan Combs","Ironhog Motion Pictures",1200000,"188","4","7.4","4.3","4","4.2","7.2","4.2","4","4.7","6","4.5","3.3"
"1045","tt0419663","Cruel World","2005","Comedy","88","USA","Kelsey T. Howard","Emergence Entertainment",2000000,"1215","4","4.5","3.8","3.6","3.7","4.2","3.7","3.5","4.6","5.1","4.4","4.6"
"1046","tt0419781","Graves End","2005","Thriller","90","USA","James Marlowe","Marlowe/Pugnetti Company",1930000,"6450","9","9.5","7.7","4.5","6.9","9.2","6.9","4.3","9.3","9.6","9.3","5.7"
"1047","tt0419797","Harvest of Fear","2004","Horror","88","USA","Brad Goodman","JBA Productions",65000,"237","3","2.9","3.6","3.5","3.5","3","3.6","3.5","2.9","2.8","2.9","2.9"
"1048","tt0419843","In the Land of Women","2007","Comedy","97","USA","Jonathan Kasdan","Castle Rock Entertainment",10000000,"30258","7","6.5","6.5","6.4","6.5","6.6","6.5","6.4","6.3","6.3","6.3","6.4"
"1049","tt0419922","Living 'til the End","2005","Drama","87","USA","Amanda Goodwin","Buzz Entertainment",200000,"236","7","6.5","6.6","6.4","6.6","9","6.8","6.2","6.5","6","6","7.3"
"1050","tt0419946","The Marine","2006","Action","92","USA","John Bonito","Twentieth Century Fox",20000000,"31189","5","4.9","4.5","4.9","4.7","4.9","4.5","4.9","5.1","5.5","4.8","5.2"
"1051","tt0419984","Mr. Woodcock","2007","Comedy","87","USA","Craig Gillespie","New Line Cinema",22000000,"34139","5","5.2","5.1","5.2","5.2","5.2","5.1","5.2","5","4.9","4.9","5.3"
"1052","tt0420015","Nine Lives","2005","Drama","115","USA","Rodrigo García","Mockingbird Pictures",500000,"6354","7","7","6.7","6.7","6.7","7.1","6.7","6.6","6.7","6.7","6.8","6.7"
"1053","tt0420087","A Prairie Home Companion","2006","Comedy","105","USA","Robert Altman","Picturehouse",10000000,"21210","7","6.9","6.7","6.7","6.8","7.2","6.8","6.7","6.4","6.3","6.3","6.7"
"1054","tt0420223","Stranger Than Fiction","2006","Comedy","113","USA","Marc Forster","Columbia Pictures",30000000,"210114","8","7.6","7.6","7.4","7.6","7.6","7.6","7.4","7.5","7.5","7.6","7.6"
"1055","tt0420291","Keane","2004","Drama","100","USA","Lodge Kerrigan","Canary Films",850000,"5159","7","7","6.9","6.8","6.9","7.1","6.9","6.8","6.7","6.5","6.6","6.9"
"1056","tt0420294","The Texas Chainsaw Massacre: The Beginning","2006","Horror","91","USA","Jonathan Liebesman","New Line Cinema",16000000,"65242","6","5.9","5.8","5.8","5.8","5.8","5.8","5.8","5.9","6","5.8","5.9"
"1057","tt0420609","Infamous","2006","Biography","110","USA","Douglas McGrath","Warner Independent Pictures (WIP)",13000000,"15770","7","7","6.9","7.3","7","6.9","6.9","7.2","7.2","7.2","7.1","7.6"
"1058","tt0421045","Bickford Shmeckler's Cool Ideas","2006","Comedy","79","USA","Scott Lew","Depth of Field",1000000,"3169","6","5.8","5.7","5.5","5.7","5.8","5.7","5.5","6","5.7","6.1","6.1"
"1059","tt0421073","Street Kings","2008","Action","109","USA","David Ayer","Fox Searchlight Pictures",20000000,"103910","7","6.8","6.8","6.7","6.8","6.8","6.8","6.7","6.6","6.6","6.6","6.8"
"1060","tt0421090","Zerophilia","2005","Comedy","90","USA","Martin Curland","Microangelo Entertainment",450000,"2190","7","6.2","6.1","6.2","6","6","5.9","6.1","6.6","6.4","6.7","6.6"
"1061","tt0421143","A New Wave","2006","Action","93","USA","Jason Carvey","Brightly Entertainment",760000,"375","5","4.4","4.6","3.9","4.4","4.2","4.6","3.8","4.6","9","4.6","4.6"
"1062","tt0421206","Gridiron Gang","2006","Biography","125","USA","Phil Joanou","Columbia Pictures Industries",30000000,"44784","7","7.1","6.8","6.7","6.9","7","6.8","6.6","7.2","7.3","7.1","7.3"
"1063","tt0421237","Royal Kill","2009","Action","90","USA","Babar Ahmed","21st Century Film Production",350000,"508","3","3.5","2.7","3.1","2.9","3.7","2.7","3.2","2.4","2.3","2.6","1.9"
"1064","tt0421239","Red Eye","2005","Action","85","USA","Wes Craven","DreamWorks",26000000,"107171","7","6.7","6.3","6.4","6.4","6.6","6.3","6.4","6.6","6.8","6.5","6.7"
"1065","tt0421539","9/Tenths","2006","Drama","98","USA","Bob Degus","Film Medici LLC",1000000,"581","6","5.9","5.2","5","5.2","5.5","5.4","4.9","5.5","6.7","4.8","6.3"
"1066","tt0421715","The Curious Case of Benjamin Button","2008","Drama","166","USA","David Fincher","Warner Bros.",150000000,"550920","8","8","7.7","7.5","7.8","8","7.7","7.4","7.8","7.9","7.7","7.6"
"1067","tt0421729","Big Momma's House 2","2006","Comedy","99","USA","John Whitesell","Twentieth Century Fox",40000000,"38500","5","4.9","4.5","4.2","4.6","4.8","4.4","4.1","5.2","5.4","4.8","4.8"
"1068","tt0421983","Choker","2005","Horror","93","USA","Nick Vallelonga","Choker Films",35000,"321","3","2.1","2.6","2.8","2.7","2.4","2.6","2.9","2.1","1.6","2.7","2.4"
"1069","tt0422029","Crutch","2004","Drama","89","USA","Rob Moretti","HP Productions LLC",420000,"622","6","5","5.4","5.2","5.3","4.7","5.5","5.3","5","5.4","4.8","5.2"
"1070","tt0422093","Diary of a Mad Black Woman","2005","Comedy","116","USA","Darren Grant","BET Pictures",5500000,"13076","7","5.9","5.4","5.7","4.9","5.2","4.6","5.1","6.9","6.8","6.8","7"
"1071","tt0422249","First Morning","2003","Drama","89","USA","Victor Vu","Strange Logic Entertainment",300000,"102","7","7.9","6.3","5.4","6.3","7.9","6.1","5.4","7.6","8.5","7.7","3.7"
"1072","tt0422295","Fur: An Imaginary Portrait of Diane Arbus","2006","Biography","122","USA","Steven Shainberg","Edward R. Pressman Film",16800000,"14743","7","6.9","6.4","6.2","6.2","6.5","6.1","6.1","7","7.2","7","6.7"
"1073","tt0422309","Gas","2004","Comedy","98","USA","Henry Chan","A Street Productions",10000000,"124","5","5.1","4.4","4.6","4.4","5.3","4.4","4.6","4.5","7","4.2","4.9"
"1074","tt0422401","Hatchet","2006","Comedy","85","USA","Adam Green","ArieScope Pictures",1500000,"27420","6","5.7","5.6","5.6","5.7","5.8","5.7","5.6","5.2","5.1","5.3","5.4"
"1075","tt0422419","Hide and Creep","2004","Comedy","85","USA","Chuck Hartsell","Crewless Productions",20000,"862","6","4.9","4.6","4.9","4.8","5.4","4.6","4.8","4.5","3.3","4.5","4.9"
"1076","tt0422779","Murder-Set-Pieces","2004","Horror","105","USA","Nick Palumbo","Fright Flix Productions",2000000,"3878","4","3.8","3.7","3.9","3.7","3.7","3.7","3.8","3.9","4.3","3.6","4.2"
"1077","tt0422861","The Oh in Ohio","2006","Comedy","88","USA","Billy Kent","Ambush Entertainment",5000000,"5873","6","5.2","5.6","5.6","5.5","5.3","5.6","5.5","5.5","5.1","5.5","6"
"1078","tt0423169","Sherrybaby","2006","Drama","96","USA","Laurie Collyer","Big Beach Films",2000000,"11209","7","6.5","6.5","6.7","6.5","6.5","6.5","6.7","6.7","6.5","6.7","6.9"
"1079","tt0423238","Southern Belles","2005","Comedy","90","USA","Paul S. Myers","LaSalleHolland",1000000,"852","6","6","5.5","5.7","5.6","6","5.6","5.7","5.5","5.8","5.4","5.1"
"1080","tt0423294","Surf's Up","2007","Animation","85","USA","Ash Brannon","Columbia Pictures",100000000,"64429","7","6.6","6.7","6.6","6.7","6.6","6.7","6.6","6.7","6.7","6.7","6.7"
"1081","tt0423370","This Revolution","2005","Drama","95","USA","Stephen Marshall","Revolution Theory",2000000,"480","7","4.3","5.9","5.3","5.4","3.9","5.9","5.1","6.3","6.2","6.3","6.5"
"1082","tt0423474","Venus & Vegas","2010","Action","95","USA","Demian Lichtenstein","PasoFino Entertainment",5000000,"481","4","3.9","3.8","4.1","3.9","4.2","3.8","4.1","3.6","2.7","3.2","4.7"
"1083","tt0423514","Waterborne","2005","Drama","80","USA","Ben Rekhi","Drops Entertainment",1000000,"728","6","5.3","5.8","5.2","5.5","5.6","5.9","5.1","5.6","4.5","5.5","5.9"
"1084","tt0423515","Way of the Vampire","2005","Action","82","USA","Sarah Nean Bruce","The Asylum",580000,"1470","1","2","1.7","2.1","1.8","2","1.6","2.1","2.3","2","2.4","2.4"
"1085","tt0423977","Charlie Bartlett","2007","Comedy","97","USA","Jon Poll","Metro-Goldwyn-Mayer (MGM)",12000000,"61273","7","7.1","6.9","6.7","6.9","7.1","6.9","6.7","7.2","7.3","7.1","6.9"
"1086","tt0424107","The Garage","2006","Drama","94","USA","Carl Thibault","Urban Wolf Productions",1000000,"307","8","4.6","4.6","6.9","5.4","4.5","4.6","6.8","4.5","8","4","7.9"
"1087","tt0424136","Hard Candy","2005","Drama","104","USA","David Slade","Lions Gate Films",950000,"148598","7","7.1","7.1","7.1","7.1","7.1","7.1","7","7.2","7.2","7.2","7.2"
"1088","tt0424345","Clerks II","2006","Comedy","97","USA","Kevin Smith","The Weinstein Company",5000000,"126084","8","7.4","7.3","7","7.3","7.4","7.4","7","7","7.1","7","6.8"
"1089","tt0424774","The Adventures of Sharkboy and Lavagirl 3-D","2005","Action","93","USA","Robert Rodriguez","Dimension Films",50000000,"28351","4","3.4","3.3","3.9","3.3","3.2","3.2","3.9","4.2","4.3","3.8","4.2"
"1090","tt0424890","The Choke","2006","Thriller","90","USA","Juan Mas","North by Northwest Entertainment",1000000,"349","3","4.5","3.2","3.5","3.4","4.2","3.3","3.3","3.6","5.4","2.9","5.6"
"1091","tt0424938","Karla","2006","Crime","99","USA","Joel Bender","Goldmill Productions",5000000,"5491","6","5.8","5.3","5.5","5.3","5.7","5.2","5.4","5.7","5.9","5.6","5.6"
"1092","tt0424958","Disaster!","2005","Animation","83","USA","Roy T. Wood","Dream Entertainment",2980000,"1184","5","4.9","5.1","5.1","5.1","4.8","5.1","5.1","5.1","4.9","5.2","3.4"
"1093","tt0424993","Employee of the Month","2006","Comedy","103","USA","Greg Coolidge","Lionsgate",12000000,"42641","6","5.6","5.4","5.5","5.5","5.6","5.5","5.5","5.3","5.3","5.2","5.3"
"1094","tt0425027","Flywheel","2003","Drama","120","USA","Alex Kendrick","Carmel Entertainment",20000,"3673","8","6.4","6.7","7.3","6.6","6.1","6.5","7.2","7.7","7.7","7.5","7.8"
"1095","tt0425055","Game 6","2005","Comedy","87","USA","Michael Hoffman","Serenade Films",1000000,"2401","6","6.1","5.8","5.7","5.8","6.1","5.8","5.6","5.9","6.1","5.5","6.3"
"1096","tt0425061","Get Smart","2008","Action","110","USA","Peter Segal","Warner Bros.",80000000,"193394","7","6.6","6.4","6.3","6.5","6.6","6.4","6.3","6.4","6.5","6.3","6.4"
"1097","tt0425094","Heavens Fall","2006","Crime","105","USA","Terry Green","Strata Productions",4000000,"1172","7","6.6","6.5","6.8","6.7","6.6","6.6","6.8","6.7","6.8","6.3","6.9"
"1098","tt0425123","Just Like Heaven","2005","Comedy","95","USA","Mark Waters","DreamWorks",58000000,"94564","7","6.8","6.6","6.8","6.6","6.7","6.6","6.7","6.8","6.8","6.7","7"
"1099","tt0425151","Jimmy and Judy","2006","Crime","99","USA","Randall Rubin","Hairy Productions (II)",1000000,"1507","7","6.8","6","5.3","6","6.7","6","5.4","6.3","6.8","6.2","5.4"
"1100","tt0425206","Long Distance","2005","Horror","90","USA","Marcus Stern","Lascaux Pictures",700000,"811","5","5.5","5.1","5.5","5.2","5.4","5","5.4","5.5","5.8","5.2","5.7"
"1101","tt0425218","The Mailman","2004","Thriller","82","USA","Tony Mark","Rolling Pictures Inc.",33000,"240","3","1.6","2.3","2.9","2.4","2.1","2.2","2.9","1.9","1.1","2.7","2.8"
"1102","tt0425253","Mini's First Time","2006","Comedy","91","USA","Nick Guthe","Bold Films",6000000,"7825","6","6","5.8","5.7","5.8","5.9","5.8","5.7","5.9","6","5.9","5.7"
"1103","tt0425359","Pope Dreams","2006","Drama","105","USA","Patrick Hogan","Pescadito Productions",750000,"254","7","7.2","6.6","6.9","6.8","8","6.8","6.8","5.9","5.4","5","7.3"
"1104","tt0425414","Runaway","2005","Drama","80","USA","Tim McCann","Filbert Steps Productions",2000000,"431","7","7.2","6.5","6.4","6.4","7","6.4","6.1","7","7.5","6.6","7.6"
"1105","tt0425430","The Messengers","2007","Horror","90","USA","Danny Pang","Screen Gems",16000000,"37012","6","5.4","5.3","5.5","5.3","5.3","5.2","5.4","5.6","5.6","5.5","5.8"
"1106","tt0425548","Touched","2005","Drama","90","USA","Timothy Scott Bogart","Grazka Taylor Productions",3000000,"439","6","6","6","5.6","5.2","3.8","5.1","5.4","6.8","6.6","7.3","6.2"
"1107","tt0425600","Sorry, Haters","2005","Drama","83","USA","Jeff Stanzler","IFC Productions",200000,"1379","7","5.5","6.2","6.4","6.2","5","6.1","6.3","6.5","6.6","6.4","6.5"
"1108","tt0426396","Alien Abduction","2005","Horror","96","USA","Eric Forsberg","The Asylum",600000,"1217","2","2.2","2.3","2.6","2.3","2.1","2.2","2.5","3","2.4","3.1","3.8"
"1109","tt0426459","Feast","2005","Action","95","USA","John Gulager","Dimension Films",3200000,"28536","7","6.2","6.3","6.3","6.3","6.2","6.4","6.3","6.1","5.7","6.1","6.5"
"1110","tt0426462","Fifty Pills","2006","Comedy","85","USA","Theo Avgerinos","Coalition Film",450000,"2539","5","5.4","5","4.6","5","5.4","5.1","4.6","5","5.3","4.9","4.7"
"1111","tt0426592","Superhero Movie","2008","Action","75","USA","Craig Mazin","Dimension Films",35000000,"60799","5","4.7","4.3","4.5","4.5","4.8","4.3","4.6","4.2","4.4","4","4.3"
"1112","tt0426906","Apocalypse and the Beauty Queen","2005","Fantasy","95","USA","Thomas Smugala","CinemaCity Films LLC",425000,"166","3","1.2","3.2","2.7","2.6","1.7","2.9","2.6","3","1.2","6.1","3.5"
"1113","tt0426931","August Rush","2007","Drama","114","USA","Kirsten Sheridan","Warner Bros.",30000000,"100116","8","7.6","7.4","7.4","7.3","7.4","7.3","7.3","7.7","7.8","7.7","7.7"
"1114","tt0427152","Dinner for Schmucks","2010","Comedy","114","USA","Jay Roach","Paramount Pictures",69000000,"93192","6","6","5.8","5.7","5.9","6","5.8","5.7","5.9","6.1","5.7","5.8"
"1115","tt0427229","Failure to Launch","2006","Comedy","97","USA","Tom Dey","Paramount Pictures",50000000,"68684","6","5.7","5.5","5.7","5.5","5.5","5.5","5.6","5.7","5.8","5.6","5.9"
"1116","tt0427309","The Great Debaters","2007","Biography","126","USA","Denzel Washington","Harpo Films",15000000,"53784","8","7.7","7.5","7.4","7.5","7.7","7.5","7.3","7.8","7.9","7.7","7.7"
"1117","tt0427343","Southern Justice","2006","Action","96","USA","M.D. Selig","Sugartide Films",600000,"112","3","4.3","3","3.6","3.3","1","3.2","3.5","4","6","2","5.2"
"1118","tt0427470","The Lookout","2007","Crime","99","USA","Scott Frank","Miramax",16000000,"55163","7","7","7","7","7","7","7","6.9","7.1","7","7","7.2"
"1119","tt0427848","Shadow: Dead Riot","2006","Action","81","USA","Derek Wan","Fever Dreams",750000,"879","4","3.8","3.9","4.1","3.9","3.8","3.9","4.2","4","3.2","4.2","3.9"
"1120","tt0427910","Trip Out","2005","Drama","93","USA","James M. Hausler","Beat Pirate Films",500000,"1260","9","7.9","6.1","3","4.6","7.4","5.9","3.1","5.7","10","6.9","3.4"
"1121","tt0427944","Thank You for Smoking","2005","Comedy","92","USA","Jason Reitman","Room 9 Entertainment",6500000,"207649","8","7.6","7.6","7.4","7.6","7.6","7.6","7.4","7.4","7.4","7.4","7.4"
"1122","tt0427968","Trust the Man","2005","Comedy","103","USA","Bart Freundlich","Sidney Kimmel Entertainment",9000000,"8218","6","5.6","5.8","5.6","5.7","5.6","5.8","5.5","5.7","5.7","5.7","5.7"
"1123","tt0427969","Hollywoodland","2006","Biography","126","USA","Allen Coulter","Focus Features",28000000,"31763","7","6.7","6.5","6.5","6.5","6.7","6.5","6.5","6.5","6.5","6.4","6.6"
"1124","tt0427998","The Grand","2007","Comedy","104","USA","Zak Penn","Insomnia Media Group",5400000,"5305","6","6","6","5.9","6","6","6","5.9","6.1","6.6","6.1","5.5"
"1125","tt0428038","Sweet Land","2005","Drama","110","USA","Ali Selim","120dB Films",1000000,"3381","8","7","7","7.2","7","6.8","6.9","7","7.4","7.2","7.3","7.6"
"1126","tt0428081","Haunted Boat","2005","Drama","97","USA","Olga Levens","LEVENS Entertainment",500000,"650","1","1.8","2.1","2.7","2.1","2","2","2.6","2.3","1.6","2.3","3.3"
"1127","tt0428212","All Souls Day: Dia de los Muertos","2005","Horror","88","USA","Jeremy Kasten","All Souls Day Inc.",1200000,"1373","4","3.4","3.6","3.8","3.7","3.5","3.6","3.8","3.7","4.1","3.5","3.8"
"1128","tt0428620","Half-Life","2008","Drama","106","USA","Jennifer Phang","Fade to Blue Films",1000000,"436","6","5.3","5","5.5","5.1","5.2","5","5.4","5.6","7.3","5.1","6.1"
"1129","tt0428865","My Tiny Universe","2004","Comedy","92","USA","Lucy Phillips","Pavement Pictures",500000,"180","7","5.2","5.1","5.7","5.2","4.9","4.9","5.5","6.9","7.5","6.4","7.1"
"1130","tt0429068","The Second Chance","2006","Drama","102","USA","Steve Taylor","Cedar Partners",1200000,"1226","7","6.4","6.5","6.5","6.3","6.3","6.4","6.3","7.1","6.7","7.3","7.2"
"1131","tt0429277","Zyzzyx Rd","2006","Crime","90","USA","John Penney","Zyzzyx LLC",2000000,"930","4","3.3","4","4.6","4.1","3.1","4.1","4.6","3.9","3.9","3.8","4.6"
"1132","tt0429589","The Ant Bully","2006","Animation","88","USA","John A. Davis","Warner Bros.",50000000,"35208","6","5.6","6","6","5.8","5.6","6","6","5.8","5.6","5.9","6.1"
"1133","tt0429591","Aquamarine","2006","Comedy","104","USA","Elizabeth Allen Rosenbaum","Fox 2000 Pictures",12000000,"36175","6","5.4","4.9","5.2","4.8","4.8","4.7","5.1","5.5","5.7","5.1","5.5"
"1134","tt0430105","Four Brothers","2005","Action","109","USA","John Singleton","Paramount Pictures",45000000,"127056","7","7","6.8","6.6","6.8","7","6.8","6.5","7","7.2","6.9","6.9"
"1135","tt0430239","It Waits","2005","Horror","88","USA","Steven R. Monroe","Cannell Films",1200000,"1666","4","3.6","3.8","4.3","4","3.9","3.8","4.3","3.7","2.5","3.6","4.4"
"1136","tt0430431","One Night with the King","2006","Biography","123","USA","Michael O. Sajbel","Gener8Xion Entertainment",20000000,"6496","7","6.4","5.9","6.2","5.7","5.7","5.6","5.9","7","7","6.8","7.2"
"1137","tt0430768","Wild Tigers I Have Known","2006","Drama","88","USA","Cam Archer","Cut and Paste Films",50000,"1979","7","6.6","6","5.8","6.2","6.7","6.1","5.9","5.7","6.3","5.3","4.7"
"1138","tt0430770","The Women","2008","Comedy","114","USA","Diane English","Picturehouse",16000000,"19547","5","5.2","4.9","4.9","4.6","4.5","4.5","4.7","5.4","5.4","5.3","5.4"
"1139","tt0430984","Dark Heart","2006","Drama","102","USA","Kevin Lewis","Arts and Letters Entertainment",750000,"150","4","6.2","4.1","3.9","3.7","6.2","3.2","3.7","6.1","1","4.1","7.5"
"1140","tt0431308","P.S. I Love You","2007","Comedy","126","USA","Richard LaGravenese","Alcon Entertainment",30000000,"193607","7","7.2","6.9","6.7","6.8","6.9","6.8","6.5","7.4","7.4","7.3","7.3"
"1141","tt0431461","Waltzing Anna","2006","Comedy","108","USA","Doug Bollinger","Baxter Films",1000000,"165","5","4.9","4.7","5.3","5","4.9","4.8","5.2","5.1","9","4.3","5.4"
"1142","tt0432267","The Cutter","2005","Action","92","USA","William Tannen","Millennium Films",6000000,"1925","5","5.2","4.8","5.1","4.9","5.1","4.8","5","5.7","6.6","5.3","5.7"
"1143","tt0432291","The Fog","2005","Horror","100","USA","Rupert Wainwright","Revolution Studios",18000000,"33637","4","3.6","3.6","3.9","3.6","3.5","3.5","3.8","4","3.9","3.9","4.2"
"1144","tt0432402","Factory Girl","2006","Biography","90","USA","George Hickenlooper","The Weinstein Company",7000000,"20196","7","7","6.3","6.1","6.2","6.5","6.1","6","6.9","7.2","6.7","6.4"
"1145","tt0433116","Looking for Comedy in the Muslim World","2005","Comedy","98","USA","Albert Brooks","Seventh Picture Productions LLC",10000000,"3079","6","5.3","5.2","5.6","5.4","5.4","5.2","5.6","5.1","4.7","4.9","5.7"
